timestamp_utc,city,temp,humidity,description
2026-08-03T15:45:33.481797+00:00,London,30.6,36,few clouds
2026-08-03T17:54:44.578332+00:00,Istanbul,26.36,100,clear sky
2026-08-03T17:54:44.578332+00:00,Ankara,27.34,43,clear sky
2026-08-03T17:54:44.578332+00:00,İzmir,31.29,41,clear sky
2026-08-03T17:54:44.578332+00:00,Berlin,28.04,55,broken clouds
2026-08-03T17:54:44.578332+00:00,London,28.14,40,few clouds
2026-08-03T19:42:17.729560+00:00,Istanbul,26.77,100,clear sky
2026-08-03T19:42:17.729560+00:00,Ankara,25.11,53,clear sky
2026-08-03T19:42:17.729560+00:00,İzmir,29.62,47,clear sky
2026-08-03T19:42:17.729560+00:00,Berlin,25.27,60,clear sky
2026-08-03T19:42:17.729560+00:00,London,24.61,53,clear sky
2026-08-03T21:06:59.385114+00:00,Istanbul,26.69,78,clear sky
2026-08-03T21:06:59.385114+00:00,Ankara,24.0,56,clear sky
2026-08-03T21:06:59.385114+00:00,İzmir,25.45,51,clear sky
2026-08-03T21:06:59.385114+00:00,Berlin,24.42,64,few clouds
2026-08-03T21:06:59.385114+00:00,London,22.84,63,clear sky
2026-08-03T23:05:02.604790+00:00,Istanbul,23.84,100,clear sky
2026-08-03T23:05:02.604790+00:00,Ankara,22.34,59,clear sky
2026-08-03T23:05:02.604790+00:00,İzmir,22.4,59,clear sky
2026-08-03T23:05:02.604790+00:00,Berlin,22.92,68,scattered clouds
2026-08-03T23:05:02.604790+00:00,London,21.11,71,clear sky
2026-08-04T02:50:34.773756+00:00,Istanbul,22.31,86,clear sky
2026-08-04T02:50:34.773756+00:00,Ankara,20.11,61,clear sky
2026-08-04T02:50:34.773756+00:00,İzmir,23.24,71,clear sky
2026-08-04T02:50:34.773756+00:00,Berlin,21.3,74,overcast clouds
2026-08-04T02:50:34.773756+00:00,London,18.47,82,few clouds
2026-08-04T05:51:40.849279+00:00,Istanbul,26.86,72,clear sky
2026-08-04T05:51:40.849279+00:00,Ankara,22.89,52,clear sky
2026-08-04T05:51:40.849279+00:00,İzmir,26.16,47,clear sky
2026-08-04T05:51:40.849279+00:00,Berlin,21.8,74,overcast clouds
2026-08-04T05:51:40.849279+00:00,London,18.72,80,scattered clouds
2026-08-04T08:43:10.652087+00:00,Istanbul,26.86,72,clear sky
2026-08-04T08:43:10.652087+00:00,Ankara,28.45,35,clear sky
2026-08-04T08:43:10.652087+00:00,İzmir,32.4,25,clear sky
2026-08-04T08:43:10.652087+00:00,Berlin,24.1,80,moderate rain
2026-08-04T08:43:10.652087+00:00,London,25.79,48,overcast clouds
2026-08-04T11:27:11.399896+00:00,Istanbul,33.28,40,clear sky
2026-08-04T11:27:11.399896+00:00,Ankara,31.78,29,clear sky
2026-08-04T11:27:11.399896+00:00,İzmir,36.29,21,clear sky
2026-08-04T11:27:11.399896+00:00,Berlin,25.55,90,heavy intensity rain
2026-08-04T11:27:11.399896+00:00,London,29.45,39,overcast clouds
2026-08-04T14:23:50.244861+00:00,Istanbul,32.71,75,clear sky
2026-08-04T14:23:50.244861+00:00,Ankara,32.34,21,clear sky
2026-08-04T14:23:50.244861+00:00,İzmir,36.29,15,clear sky
2026-08-04T14:23:50.244861+00:00,Berlin,30.43,58,broken clouds
2026-08-04T14:23:50.244861+00:00,London,28.65,52,overcast clouds
2026-08-04T16:54:54.310648+00:00,Istanbul,29.39,78,clear sky
2026-08-04T16:54:54.310648+00:00,Ankara,29.56,34,clear sky
2026-08-04T16:54:54.310648+00:00,İzmir,34.62,22,clear sky
2026-08-04T16:54:54.310648+00:00,Berlin,29.73,60,scattered clouds
2026-08-04T16:54:54.310648+00:00,London,25.51,64,overcast clouds
2026-08-04T18:40:27.481653+00:00,Istanbul,26.91,100,clear sky
2026-08-04T18:40:27.481653+00:00,Ankara,25.67,46,clear sky
2026-08-04T18:40:27.481653+00:00,İzmir,31.29,32,clear sky
2026-08-04T18:40:27.481653+00:00,Berlin,26.4,65,clear sky
2026-08-04T18:40:27.481653+00:00,London,24.24,64,clear sky
2026-08-04T20:27:10.174805+00:00,Istanbul,26.8,100,clear sky
2026-08-04T20:27:10.174805+00:00,Ankara,23.45,48,clear sky
2026-08-04T20:27:10.174805+00:00,İzmir,27.93,38,clear sky
2026-08-04T20:27:10.174805+00:00,Berlin,24.79,71,scattered clouds
2026-08-04T20:27:10.174805+00:00,London,22.48,71,clear sky
2026-08-04T22:16:16.417326+00:00,Istanbul,26.73,100,clear sky
2026-08-04T22:16:16.417326+00:00,Ankara,21.78,54,clear sky
2026-08-04T22:16:16.417326+00:00,İzmir,27.08,41,clear sky
2026-08-04T22:16:16.417326+00:00,Berlin,22.94,76,few clouds
2026-08-04T22:16:16.417326+00:00,London,20.65,78,clear sky
2026-08-05T00:07:07.183050+00:00,Istanbul,26.69,100,clear sky
2026-08-05T00:07:07.183050+00:00,Ankara,20.67,57,clear sky
2026-08-05T00:07:07.183050+00:00,İzmir,24.64,44,clear sky
2026-08-05T00:07:07.183050+00:00,Berlin,22.32,78,few clouds
2026-08-05T00:07:07.183050+00:00,London,19.53,81,clear sky
2026-08-05T04:13:03.645019+00:00,Istanbul,24.39,100,clear sky
2026-08-05T04:13:03.645019+00:00,Ankara,20.11,59,clear sky
2026-08-05T04:13:03.645019+00:00,İzmir,26.29,62,clear sky
2026-08-05T04:13:03.645019+00:00,Berlin,20.52,93,light rain
2026-08-05T04:13:03.645019+00:00,London,18.49,81,scattered clouds
2026-08-05T07:42:30.100726+00:00,Istanbul,29.53,42,clear sky
2026-08-05T07:42:30.100726+00:00,Ankara,25.67,44,clear sky
2026-08-05T07:42:30.100726+00:00,İzmir,31.29,27,clear sky
2026-08-05T07:42:30.100726+00:00,Berlin,25.56,87,clear sky
2026-08-05T07:42:30.100726+00:00,London,20.47,74,overcast clouds
2026-08-05T10:39:31.723418+00:00,Istanbul,31.2,44,clear sky
2026-08-05T10:39:31.723418+00:00,Ankara,29.56,32,clear sky
2026-08-05T10:39:31.723418+00:00,İzmir,36.29,20,clear sky
2026-08-05T10:39:31.723418+00:00,Berlin,29.7,65,few clouds
2026-08-05T10:39:31.723418+00:00,London,23.19,60,light rain
2026-08-05T12:56:17.129045+00:00,Istanbul,31.62,100,clear sky
2026-08-05T12:56:17.129045+00:00,Ankara,31.23,28,clear sky
2026-08-05T12:56:17.129045+00:00,İzmir,37.4,20,clear sky
2026-08-05T12:56:17.129045+00:00,Berlin,30.59,53,broken clouds
2026-08-05T12:56:17.129045+00:00,London,24.84,44,clear sky
2026-08-05T15:19:34.933370+00:00,Istanbul,26.99,76,clear sky
2026-08-05T15:19:34.933370+00:00,Ankara,32.34,26,clear sky
2026-08-05T15:19:34.933370+00:00,İzmir,37.4,21,clear sky
2026-08-05T15:19:34.933370+00:00,Berlin,30.81,54,scattered clouds
2026-08-05T15:19:34.933370+00:00,London,25.1,37,clear sky
2026-08-05T17:43:15.226091+00:00,Istanbul,26.62,100,clear sky
2026-08-05T17:43:15.226091+00:00,Ankara,28.45,39,few clouds
2026-08-05T17:43:15.226091+00:00,İzmir,30.73,29,few clouds
2026-08-05T17:43:15.226091+00:00,Berlin,28.11,63,scattered clouds
2026-08-05T17:43:15.226091+00:00,London,23.96,36,clear sky
2026-08-05T19:40:05.959841+00:00,Istanbul,25.51,100,clear sky
2026-08-05T19:40:05.959841+00:00,Ankara,26.23,47,clear sky
2026-08-05T19:40:05.959841+00:00,İzmir,28.51,34,clear sky
2026-08-05T19:40:05.959841+00:00,Berlin,23.42,81,broken clouds
2026-08-05T19:40:05.959841+00:00,London,21.16,44,clear sky
2026-08-05T21:15:08.221873+00:00,Istanbul,24.95,100,clear sky
2026-08-05T21:15:08.221873+00:00,Ankara,24.56,50,clear sky
2026-08-05T21:15:08.221873+00:00,İzmir,26.29,40,clear sky
2026-08-05T21:15:08.221873+00:00,Berlin,22.62,82,scattered clouds
2026-08-05T21:15:08.221873+00:00,London,19.24,49,clear sky
2026-08-05T23:03:25.631541+00:00,Istanbul,24.39,100,clear sky
2026-08-05T23:03:25.631541+00:00,Ankara,22.89,58,clear sky
2026-08-05T23:03:25.631541+00:00,İzmir,25.73,48,clear sky
2026-08-05T23:03:25.631541+00:00,Berlin,21.61,81,scattered clouds
2026-08-05T23:03:25.631541+00:00,London,17.41,60,clear sky
2026-08-06T02:50:45.095277+00:00,Istanbul,23.84,100,clear sky
2026-08-06T02:50:45.095277+00:00,Ankara,20.67,70,clear sky
2026-08-06T02:50:45.095277+00:00,İzmir,27.4,66,broken clouds
2026-08-06T02:50:45.095277+00:00,Berlin,20.46,87,scattered clouds
2026-08-06T02:50:45.095277+00:00,London,14.73,74,clear sky
2026-08-06T05:52:47.615432+00:00,Istanbul,25.09,77,clear sky
2026-08-06T05:52:47.615432+00:00,Ankara,23.45,62,clear sky
2026-08-06T05:52:47.615432+00:00,İzmir,28.51,49,broken clouds
2026-08-06T05:52:47.615432+00:00,Berlin,20.72,94,scattered clouds
2026-08-06T05:52:47.615432+00:00,London,13.82,77,clear sky
2026-08-06T08:42:24.728543+00:00,Istanbul,30.87,44,clear sky
2026-08-06T08:42:24.728543+00:00,Ankara,29.0,44,clear sky
2026-08-06T08:42:24.728543+00:00,İzmir,33.84,28,clear sky
2026-08-06T08:42:24.728543+00:00,Berlin,24.23,78,broken clouds
2026-08-06T08:42:24.728543+00:00,London,18.61,55,clear sky
2026-08-06T11:26:25.242128+00:00,Istanbul,31.65,100,clear sky
2026-08-06T11:26:25.242128+00:00,Ankara,30.11,38,clear sky
2026-08-06T11:26:25.242128+00:00,İzmir,35.83,20,clear sky
2026-08-06T11:26:25.242128+00:00,Berlin,27.03,52,broken clouds
2026-08-06T11:26:25.242128+00:00,London,19.84,45,clear sky
2026-08-06T14:20:45.043220+00:00,Istanbul,31.03,100,clear sky
2026-08-06T14:20:45.043220+00:00,Ankara,32.34,29,clear sky
2026-08-06T14:20:45.043220+00:00,İzmir,36.29,20,clear sky
2026-08-06T14:20:45.043220+00:00,Berlin,27.48,42,scattered clouds
2026-08-06T14:20:45.043220+00:00,London,22.45,37,clear sky
2026-08-07T00:42:08.821355+00:00,Istanbul,24.39,100,clear sky
2026-08-07T00:42:08.821355+00:00,Ankara,22.34,56,clear sky
2026-08-07T00:42:08.821355+00:00,İzmir,25.73,65,clear sky
2026-08-07T00:42:08.821355+00:00,Berlin,16.58,79,clear sky
2026-08-07T00:42:08.821355+00:00,London,13.84,63,overcast clouds
2026-08-07T03:51:40.527274+00:00,Istanbul,23.42,95,clear sky
2026-08-07T03:51:40.527274+00:00,Ankara,20.67,65,clear sky
2026-08-07T03:51:40.527274+00:00,İzmir,24.62,73,clear sky
2026-08-07T03:51:40.527274+00:00,Berlin,15.65,81,clear sky
2026-08-07T03:51:40.527274+00:00,London,12.37,71,few clouds
2026-08-07T05:42:45.660989+00:00,Istanbul,27.17,100,clear sky
2026-08-07T05:42:45.660989+00:00,Ankara,24.56,52,clear sky
2026-08-07T05:42:45.660989+00:00,İzmir,26.29,57,clear sky
2026-08-07T05:42:45.660989+00:00,Berlin,15.82,77,clear sky
2026-08-07T05:42:45.660989+00:00,London,12.75,69,few clouds
2026-08-07T07:21:12.072758+00:00,Istanbul,28.42,66,clear sky
2026-08-07T07:21:12.072758+00:00,Ankara,26.78,44,clear sky
2026-08-07T07:21:12.072758+00:00,İzmir,29.62,48,clear sky
2026-08-07T07:21:12.072758+00:00,Berlin,17.83,73,clear sky
2026-08-07T07:21:12.072758+00:00,London,16.93,64,clear sky
2026-08-07T09:02:54.088649+00:00,Istanbul,26.2,53,clear sky
2026-08-07T09:02:54.088649+00:00,Ankara,29.0,38,clear sky
2026-08-07T09:02:54.088649+00:00,İzmir,31.29,32,clear sky
2026-08-07T09:02:54.088649+00:00,Berlin,19.56,63,scattered clouds
2026-08-07T09:02:54.088649+00:00,London,20.54,49,clear sky
2026-08-07T10:55:43.463442+00:00,Istanbul,27.31,46,clear sky
2026-08-07T10:55:43.463442+00:00,Ankara,30.67,27,clear sky
2026-08-07T10:55:43.463442+00:00,İzmir,34.73,20,clear sky
2026-08-07T10:55:43.463442+00:00,Berlin,20.41,58,broken clouds
2026-08-07T10:55:43.463442+00:00,London,23.41,38,clear sky
2026-08-07T11:49:38.565095+00:00,Istanbul,30.75,99,clear sky
2026-08-07T11:49:38.565095+00:00,Ankara,31.23,25,clear sky
2026-08-07T11:49:38.565095+00:00,İzmir,34.92,21,clear sky
2026-08-07T11:49:38.565095+00:00,Berlin,21.05,56,broken clouds
2026-08-07T11:49:38.565095+00:00,London,23.94,36,clear sky
2026-08-07T13:11:53.255130+00:00,Istanbul,31.7,100,clear sky
2026-08-07T13:11:53.255130+00:00,Ankara,32.34,19,clear sky
2026-08-07T13:11:53.255130+00:00,İzmir,34.62,21,clear sky
2026-08-07T13:11:53.255130+00:00,Berlin,21.02,56,overcast clouds
2026-08-07T13:11:53.255130+00:00,London,25.18,33,clear sky
2026-08-07T14:56:10.231154+00:00,Istanbul,30.51,100,clear sky
2026-08-07T14:56:10.231154+00:00,Ankara,32.34,21,clear sky
2026-08-07T14:56:10.231154+00:00,İzmir,33.51,26,clear sky
2026-08-07T14:56:10.231154+00:00,Berlin,20.8,58,overcast clouds
2026-08-07T14:56:10.231154+00:00,London,26.38,30,clear sky
2026-08-07T16:00:23.137234+00:00,Istanbul,29.95,100,clear sky
2026-08-07T16:00:23.137234+00:00,Ankara,31.78,22,clear sky
2026-08-07T16:00:23.137234+00:00,İzmir,33.51,30,clear sky
2026-08-07T16:00:23.137234+00:00,Berlin,20.25,57,overcast clouds
2026-08-07T16:00:23.137234+00:00,London,26.95,30,clear sky
2026-08-07T17:50:41.517468+00:00,Istanbul,27.17,100,clear sky
2026-08-07T17:50:41.517468+00:00,Ankara,28.45,46,clear sky
2026-08-07T17:50:41.517468+00:00,İzmir,31.29,37,clear sky
2026-08-07T17:50:41.517468+00:00,Berlin,19.61,57,broken clouds
2026-08-07T17:50:41.517468+00:00,London,26.33,32,clear sky
2026-08-07T19:01:48.029227+00:00,Istanbul,26.62,100,clear sky
2026-08-07T19:01:48.029227+00:00,Ankara,26.78,48,clear sky
2026-08-07T19:01:48.029227+00:00,İzmir,29.83,40,clear sky
2026-08-07T19:01:48.029227+00:00,Berlin,18.86,60,broken clouds
2026-08-07T19:01:48.029227+00:00,London,24.14,38,clear sky
2026-08-07T20:44:55.686910+00:00,Istanbul,26.06,100,clear sky
2026-08-07T20:44:55.686910+00:00,Ankara,25.67,51,clear sky
2026-08-07T20:44:55.686910+00:00,İzmir,27.28,45,clear sky
2026-08-07T20:44:55.686910+00:00,Berlin,17.15,66,broken clouds
2026-08-07T20:44:55.686910+00:00,London,20.77,51,scattered clouds
2026-08-07T21:41:52.045216+00:00,Istanbul,25.51,100,clear sky
2026-08-07T21:41:52.045216+00:00,Ankara,25.11,52,clear sky
2026-08-07T21:41:52.045216+00:00,İzmir,25.73,48,clear sky
2026-08-07T21:41:52.045216+00:00,Berlin,17.27,61,broken clouds
2026-08-07T21:41:52.045216+00:00,London,19.47,56,scattered clouds
2026-08-07T22:39:57.766018+00:00,Istanbul,26.06,100,clear sky
2026-08-07T22:39:57.766018+00:00,Ankara,24.56,54,clear sky
2026-08-07T22:39:57.766018+00:00,İzmir,25.73,50,clear sky
2026-08-07T22:39:57.766018+00:00,Berlin,16.44,64,broken clouds
2026-08-07T22:39:57.766018+00:00,London,18.2,60,scattered clouds
2026-08-07T23:36:33.873546+00:00,Istanbul,25.51,100,clear sky
2026-08-07T23:36:33.873546+00:00,Ankara,23.45,60,clear sky
2026-08-07T23:36:33.873546+00:00,İzmir,25.73,52,clear sky
2026-08-07T23:36:33.873546+00:00,Berlin,15.83,67,broken clouds
2026-08-07T23:36:33.873546+00:00,London,16.91,66,few clouds
2026-08-08T01:51:57.716842+00:00,Istanbul,24.53,87,clear sky
2026-08-08T01:51:57.716842+00:00,Ankara,22.34,65,clear sky
2026-08-08T01:51:57.716842+00:00,İzmir,25.73,68,clear sky
2026-08-08T01:51:57.716842+00:00,Berlin,14.51,80,few clouds
2026-08-08T01:51:57.716842+00:00,London,14.93,73,scattered clouds
2026-08-08T03:36:20.847204+00:00,Istanbul,24.39,100,clear sky
2026-08-08T03:36:20.847204+00:00,Ankara,21.23,67,clear sky
2026-08-08T03:36:20.847204+00:00,İzmir,25.16,68,clear sky
2026-08-08T03:36:20.847204+00:00,Berlin,11.52,88,scattered clouds
2026-08-08T03:36:20.847204+00:00,London,14.14,75,scattered clouds
2026-08-08T05:00:24.465640+00:00,Istanbul,26.62,100,clear sky
2026-08-08T05:00:24.465640+00:00,Ankara,22.34,65,clear sky
2026-08-08T05:00:24.465640+00:00,İzmir,27.4,55,clear sky
2026-08-08T05:00:24.465640+00:00,Berlin,13.49,83,few clouds
2026-08-08T05:00:24.465640+00:00,London,12.78,81,scattered clouds
2026-08-08T06:59:10.861815+00:00,Istanbul,24.53,55,clear sky
2026-08-08T06:59:10.861815+00:00,Ankara,25.67,54,few clouds
2026-08-08T06:59:10.861815+00:00,İzmir,29.62,38,clear sky
2026-08-08T06:59:10.861815+00:00,Berlin,15.83,75,clear sky
2026-08-08T06:59:10.861815+00:00,London,17.37,73,few clouds
2026-08-08T07:54:51.832118+00:00,Istanbul,25.09,73,clear sky
2026-08-08T07:54:51.832118+00:00,Ankara,27.34,50,clear sky
2026-08-08T07:54:51.832118+00:00,İzmir,30.73,33,clear sky
2026-08-08T07:54:51.832118+00:00,Berlin,20.3,62,clear sky
2026-08-08T07:54:51.832118+00:00,London,19.8,64,few clouds
2026-08-08T08:46:27.315587+00:00,Istanbul,31.42,48,clear sky
2026-08-08T08:46:27.315587+00:00,Ankara,29.56,41,clear sky
2026-08-08T08:46:27.315587+00:00,İzmir,33.51,27,clear sky
2026-08-08T08:46:27.315587+00:00,Berlin,20.84,56,clear sky
2026-08-08T08:46:27.315587+00:00,London,21.74,51,scattered clouds
2026-08-08T09:41:12.502215+00:00,Istanbul,26.2,43,clear sky
2026-08-08T09:41:12.502215+00:00,Ankara,30.11,32,clear sky
2026-08-08T09:41:12.502215+00:00,İzmir,35.73,24,clear sky
2026-08-08T09:41:12.502215+00:00,Berlin,21.56,55,clear sky
2026-08-08T09:41:12.502215+00:00,London,23.53,47,broken clouds
2026-08-08T10:37:23.917842+00:00,Istanbul,28.42,43,clear sky
2026-08-08T10:37:23.917842+00:00,Ankara,31.23,29,clear sky
2026-08-08T10:37:23.917842+00:00,İzmir,35.73,19,clear sky
2026-08-08T10:37:23.917842+00:00,Berlin,22.97,49,clear sky
2026-08-08T10:37:23.917842+00:00,London,25.02,41,broken clouds
2026-08-08T11:32:22.090411+00:00,Istanbul,31.31,100,clear sky
2026-08-08T11:32:22.090411+00:00,Ankara,31.78,29,clear sky
2026-08-08T11:32:22.090411+00:00,İzmir,35.73,17,clear sky
2026-08-08T11:32:22.090411+00:00,Berlin,24.3,45,clear sky
2026-08-08T11:32:22.090411+00:00,London,26.21,38,broken clouds
2026-08-08T12:55:09.863013+00:00,Istanbul,30.1,100,clear sky
2026-08-08T12:55:09.863013+00:00,Ankara,31.78,27,clear sky
2026-08-08T12:55:09.863013+00:00,İzmir,36.29,15,clear sky
2026-08-08T12:55:09.863013+00:00,Berlin,25.55,41,clear sky
2026-08-08T12:55:09.863013+00:00,London,27.7,35,overcast clouds
2026-08-08T13:48:49.044637+00:00,Istanbul,30.43,100,clear sky
2026-08-08T13:48:49.044637+00:00,Ankara,32.34,27,clear sky
2026-08-08T13:48:49.044637+00:00,İzmir,37.4,13,clear sky
2026-08-08T13:48:49.044637+00:00,Berlin,23.95,41,clear sky
2026-08-08T13:48:49.044637+00:00,London,28.31,33,overcast clouds
2026-08-08T14:34:53.528982+00:00,Istanbul,30.1,100,clear sky
2026-08-08T14:34:53.528982+00:00,Ankara,32.34,26,clear sky
2026-08-08T14:34:53.528982+00:00,İzmir,37.4,16,clear sky
2026-08-08T14:34:53.528982+00:00,Berlin,24.58,39,clear sky
2026-08-08T14:34:53.528982+00:00,London,28.31,31,overcast clouds
2026-08-08T15:33:25.801927+00:00,Istanbul,30.1,100,clear sky
2026-08-08T15:33:25.801927+00:00,Ankara,31.78,26,clear sky
2026-08-08T15:33:25.801927+00:00,İzmir,37.4,21,clear sky
2026-08-08T15:33:25.801927+00:00,Berlin,24.24,41,clear sky
2026-08-08T15:33:25.801927+00:00,London,28.51,29,overcast clouds
2026-08-08T16:37:22.256502+00:00,Istanbul,28.79,100,clear sky
2026-08-08T16:37:22.256502+00:00,Ankara,31.23,28,clear sky
2026-08-08T16:37:22.256502+00:00,İzmir,36.29,25,clear sky
2026-08-08T16:37:22.256502+00:00,Berlin,23.7,42,clear sky
2026-08-08T16:37:22.256502+00:00,London,27.83,31,overcast clouds
2026-08-08T17:33:42.233567+00:00,Istanbul,27.73,100,clear sky
2026-08-08T17:33:42.233567+00:00,Ankara,29.0,40,clear sky
2026-08-08T17:33:42.233567+00:00,İzmir,33.51,31,clear sky
2026-08-08T17:33:42.233567+00:00,Berlin,23.08,43,clear sky
2026-08-08T17:33:42.233567+00:00,London,26.94,31,overcast clouds
2026-08-08T18:41:50.257427+00:00,Istanbul,27.73,100,clear sky
2026-08-08T18:41:50.257427+00:00,Ankara,26.78,44,clear sky
2026-08-08T18:41:50.257427+00:00,İzmir,32.4,32,clear sky
2026-08-08T18:41:50.257427+00:00,Berlin,21.64,47,clear sky
2026-08-08T18:41:50.257427+00:00,London,25.67,34,overcast clouds
2026-08-08T19:33:12.044994+00:00,Istanbul,26.62,100,clear sky
2026-08-08T19:33:12.044994+00:00,Ankara,26.23,47,clear sky
2026-08-08T19:33:12.044994+00:00,İzmir,29.31,36,clear sky
2026-08-08T19:33:12.044994+00:00,Berlin,20.1,55,clear sky
2026-08-08T19:33:12.044994+00:00,London,24.59,37,overcast clouds
2026-08-08T20:33:58.699563+00:00,Istanbul,25.75,100,clear sky
2026-08-08T20:33:58.699563+00:00,Ankara,25.11,50,clear sky
2026-08-08T20:33:58.699563+00:00,İzmir,27.32,43,clear sky
2026-08-08T20:33:58.699563+00:00,Berlin,19.3,52,clear sky
2026-08-08T20:33:58.699563+00:00,London,23.19,41,overcast clouds
2026-08-08T21:33:41.381800+00:00,Istanbul,26.51,100,clear sky
2026-08-08T21:33:41.381800+00:00,Ankara,24.0,52,clear sky
2026-08-08T21:33:41.381800+00:00,İzmir,26.68,47,clear sky
2026-08-08T21:33:41.381800+00:00,Berlin,18.9,51,clear sky
2026-08-08T21:33:41.381800+00:00,London,21.19,47,overcast clouds
2026-08-08T22:33:00.230193+00:00,Istanbul,26.14,100,clear sky
2026-08-08T22:33:00.230193+00:00,Ankara,23.45,55,clear sky
2026-08-08T22:33:00.230193+00:00,İzmir,25.74,51,clear sky
2026-08-08T22:33:00.230193+00:00,Berlin,17.54,52,clear sky
2026-08-08T22:33:00.230193+00:00,London,19.55,51,overcast clouds
2026-08-08T23:32:21.207969+00:00,Istanbul,25.38,100,clear sky
2026-08-08T23:32:21.207969+00:00,Ankara,22.34,56,clear sky
2026-08-08T23:32:21.207969+00:00,İzmir,24.07,55,clear sky
2026-08-08T23:32:21.207969+00:00,Berlin,17.03,58,clear sky
2026-08-08T23:32:21.207969+00:00,London,18.5,57,overcast clouds
2026-08-09T01:59:22.481759+00:00,Istanbul,25.09,91,clear sky
2026-08-09T01:59:22.481759+00:00,Ankara,21.23,52,clear sky
2026-08-09T01:59:22.481759+00:00,İzmir,24.11,71,clear sky
2026-08-09T01:59:22.481759+00:00,Berlin,15.97,61,clear sky
2026-08-09T01:59:22.481759+00:00,London,16.54,66,clear sky
2026-08-09T03:50:07.976925+00:00,Istanbul,25.58,100,clear sky
2026-08-09T03:50:07.976925+00:00,Ankara,20.67,52,clear sky
2026-08-09T03:50:07.976925+00:00,İzmir,24.14,73,clear sky
2026-08-09T03:50:07.976925+00:00,Berlin,15.04,66,scattered clouds
2026-08-09T03:50:07.976925+00:00,London,16.82,65,clear sky
2026-08-09T05:09:08.154263+00:00,Istanbul,26.34,100,few clouds
2026-08-09T05:09:08.154263+00:00,Ankara,21.78,53,clear sky
2026-08-09T05:09:08.154263+00:00,İzmir,26.57,72,clear sky
2026-08-09T05:09:08.154263+00:00,Berlin,14.64,66,scattered clouds
2026-08-09T05:09:08.154263+00:00,London,15.59,69,clear sky
2026-08-09T07:01:25.040174+00:00,Istanbul,27.51,100,overcast clouds
2026-08-09T07:01:25.040174+00:00,Ankara,25.11,51,clear sky
2026-08-09T07:01:25.040174+00:00,İzmir,30.73,50,clear sky
2026-08-09T07:01:25.040174+00:00,Berlin,19.7,65,few clouds
2026-08-09T07:01:25.040174+00:00,London,18.82,62,scattered clouds
2026-08-09T08:47:54.921558+00:00,Istanbul,27.22,100,overcast clouds
2026-08-09T08:47:54.921558+00:00,Ankara,27.89,43,clear sky
2026-08-09T08:47:54.921558+00:00,İzmir,33.51,30,clear sky
2026-08-09T08:47:54.921558+00:00,Berlin,24.51,49,clear sky
2026-08-09T08:47:54.921558+00:00,London,23.3,48,scattered clouds
2026-08-09T09:42:54.837879+00:00,Istanbul,26.14,100,overcast clouds
2026-08-09T09:42:54.837879+00:00,Ankara,29.0,38,clear sky
2026-08-09T09:42:54.837879+00:00,İzmir,35.73,29,clear sky
2026-08-09T09:42:54.837879+00:00,Berlin,26.55,45,clear sky
2026-08-09T09:42:54.837879+00:00,London,25.75,36,scattered clouds
2026-08-09T10:38:04.436928+00:00,Istanbul,25.58,100,overcast clouds
2026-08-09T10:38:04.436928+00:00,Ankara,30.11,36,clear sky
2026-08-09T10:38:04.436928+00:00,İzmir,36.29,26,clear sky
2026-08-09T10:38:04.436928+00:00,Berlin,28.08,42,clear sky
2026-08-09T10:38:04.436928+00:00,London,27.37,33,scattered clouds
2026-08-09T11:32:25.337484+00:00,Istanbul,26.3,100,overcast clouds
2026-08-09T11:32:25.337484+00:00,Ankara,30.11,34,clear sky
2026-08-09T11:32:25.337484+00:00,İzmir,37.4,28,clear sky
2026-08-09T11:32:25.337484+00:00,Berlin,29.57,41,clear sky
2026-08-09T11:32:25.337484+00:00,London,28.88,30,scattered clouds
2026-08-09T12:57:26.846561+00:00,Istanbul,27.95,100,broken clouds
2026-08-09T12:57:26.846561+00:00,Ankara,31.23,33,broken clouds
2026-08-09T12:57:26.846561+00:00,İzmir,38.51,22,clear sky
2026-08-09T12:57:26.846561+00:00,Berlin,30.29,35,scattered clouds
2026-08-09T12:57:26.846561+00:00,London,30.44,28,overcast clouds
2026-08-09T13:53:23.207266+00:00,Istanbul,26.96,100,broken clouds
2026-08-09T13:53:23.207266+00:00,Ankara,31.78,31,broken clouds
2026-08-09T13:53:23.207266+00:00,İzmir,37.4,26,clear sky
2026-08-09T13:53:23.207266+00:00,Berlin,31.61,34,scattered clouds
2026-08-09T13:53:23.207266+00:00,London,30.85,27,broken clouds
2026-08-09T14:37:58.201339+00:00,Istanbul,28.14,100,scattered clouds
2026-08-09T14:37:58.201339+00:00,Ankara,34.61,27,broken clouds
2026-08-09T14:37:58.201339+00:00,İzmir,37.4,28,clear sky
2026-08-09T14:37:58.201339+00:00,Berlin,31.68,33,scattered clouds
2026-08-09T14:37:58.201339+00:00,London,31.77,27,broken clouds
2026-08-09T15:35:12.365621+00:00,Istanbul,26.14,100,scattered clouds
2026-08-09T15:35:12.365621+00:00,Ankara,30.11,35,broken clouds
2026-08-09T15:35:12.365621+00:00,İzmir,36.29,34,clear sky
2026-08-09T15:35:12.365621+00:00,Berlin,31.12,32,scattered clouds
2026-08-09T15:35:12.365621+00:00,London,32.19,27,broken clouds
2026-08-09T16:39:22.155423+00:00,Istanbul,26.14,100,scattered clouds
2026-08-09T16:39:22.155423+00:00,Ankara,29.56,33,broken clouds
